order_uuid|hub_id|item_barcode|units_sold|mrp_price|discount_applied|delivery_timestamp|status
81d8a6e04f1b6e51|3ad10e35|999857013548|1|9018.17|486.84|2026-02-06 04:59:50|DELIVERED
7268191e57d1653f|0d371289|997524626165|3|8487.6|449.52|2026-02-03 13:02:54|DELIVERED
ae0ebef1aed6e7f1|e19f98aa|997527134353|3|7171.64|170.58|2026-02-11 19:51:23|CANCELLED
c015c47cbf2787ef|2eb3194c|994868352891|3|9116.22|96.16|2026-02-19 18:09:58|DELIVERED
271f52c74b9cdadd|601554df|994273303213|1|2672.52|242.25|2026-02-05 08:32:34|DELIVERED
5e6d9e6c6e2a32ba|2eb3194c|998530020204|3|2098.54|490.68|2026-02-14 23:55:47|DELIVERED
aceb9b5717867e15|30d5d25b|996838747732|3|305.57|279.11|2026-02-04 14:49:05|DELIVERED
f22f45d35815740a|aa71c206|996307214922|2|2069.92|259.82|2026-02-22 05:27:01|DELIVERED
58886ec22518597c|71e66b89|995459317589|2|2263.34|449.93|2026-02-19 00:53:22|DELIVERED
59b993e976921d53|1f9117ce|996489685168|2|7035.29|79.8|2026-02-20 00:36:15|RETURNED
f53830cf8e607568|c27a0176|995036961872|3|4737.34|187.51|2026-02-14 05:07:48|DELIVERED
a129aedf5d8c9d16|4f5592ff|998806791670|1|8098.04|454.51|2026-02-04 06:10:19|DELIVERED
d262de5c18417292|17105a45|995833237764|2|2715.27|187.9|2026-02-12 10:52:08|DELIVERED
ad0e67914c58735a|9423a82b|999097399867|2|9697.46|461.03|2026-02-18 08:47:57|DELIVERED
966282ea4978b8b8|f2bf3e0f|993994095560|2|3064.61|138.86|2026-02-22 02:51:01|DELIVERED
0e5a9d8e1ec6f1a2|0450b4e3|997042581144|2|1432.12|169.22|2026-02-08 20:47:39|DELIVERED
bc50884372380442|aff51166|999643318240|1|2549.75|113.38|2026-02-02 20:12:38|DELIVERED
3117b5af63265660|b8aa5912|994276734237|2|1606.95|291.56|2026-02-05 08:02:11|CANCELLED
b047018a91844fcc|9b2a2bff|997086970403|1|8070.17|413.64|2026-02-01 21:51:44|RETURNED
8a1abbadeb453f35|472977da|997250536186|3|5470.03|279.98|2026-02-11 07:11:07|DELIVERED
32cf46ed64f8e1a7|d526b792|998007608690|1|2171.85|498.29|2026-02-07 13:49:45|DELIVERED
40d10fc136563005|7376f01d|994323253089|2|1581.85|309.66|2026-02-12 18:25:06|DELIVERED
ea37b313305709b7|ca29c861|993558898912|3|2116.24|385.2|2026-02-12 12:18:47|DELIVERED
160512cb04c415ea|352299d9|991523328294|3|5989.12|202.92|2026-02-10 02:17:23|DELIVERED
782dd3ff6bc191ac|72b3295c|996207478701|3|9535.95|136.73|2026-02-22 04:11:20|DELIVERED
40306954ba3d8ce8|b32d1547|996759506378|3|1617.6|53.69|2026-02-20 00:31:04|DELIVERED
6ecf1ea87087be6c|3ad10e35|998448764486|3|7563.22|154.2|2026-02-23 12:17:32|CANCELLED
5608714766491eb8|a2dfd7e1|992985702894|1|4617.95|161.68|2026-02-23 07:46:04|DELIVERED
5c6aec2ca189a7c0|51fb6e69|992732049352|3|2240.69|59.97|2026-02-20 03:33:38|DELIVERED
6e2ccfeaa765de4a|fa340fdb|999019028190|3|1692.9|159.45|2026-02-14 21:02:09|DELIVERED
6a053ddfb33c19c2|fc26a12e|999827825975|2|8944.18|292.55|2026-02-05 02:52:00|DELIVERED
18e250e90aef7234|f7df1e18|996067363383|2|6428.28|439.65|2026-02-06 01:37:10|DELIVERED
7c0ac1ae2dc1ecc8|36a0bd7d|997492103270|2|2980.94|322.43|2026-02-15 04:10:49|DELIVERED
bb99814d29b62fb9|74caf2dd|992533956799|3|6639.49|274.85|2026-02-27 22:24:41|RETURNED
7662ec24067341d2|ee779606|993597759659|3|4658.31|445.79|2026-02-17 03:43:35|DELIVERED
d6a77ba5077e232d|9358b2ef|996193533971|1|4137.3|46.42|2026-02-12 05:10:51|DELIVERED
67501cc4031df3fc|747ea66a|997230984267|3|5206.28|401.9|2026-02-07 19:34:08|DELIVERED
e4f5f00a665c4974|1bc14270|992386760733|3|3699.94|274.05|2026-02-04 15:42:22|DELIVERED
85db4b383593a422|7d342699|998348880468|3|2598.57|206.31|2026-02-15 06:06:47|DELIVERED
a492d543502f1575|d22a43c2|997646598530|3|2660.33|429.86|2026-02-11 22:50:48|DELIVERED
f76bec34f085bfaa|1f9117ce|997111667657|3|3546.88|79.22|2026-02-15 08:02:34|DELIVERED
5bb4049e3068c329|0634909a|992895874568|1|7750.95|85.02|2026-02-17 02:06:31|DELIVERED
9404a9267cd01a20|acafdcd3|996309944009|2|7500.79|189.81|2026-02-22 03:43:23|DELIVERED
f7800be39431c0e3|2c4b3304|993121774332|2|1643.01|105.29|2026-02-17 02:51:22|DELIVERED
c702b9cf538cc09d|49fd947b|997850433090|3|4033.89|52.0|2026-02-24 17:38:48|DELIVERED
025108677492d8ad|0ba2c70c|991261800694|1|9427.8|114.43|2026-02-28 02:17:15|DELIVERED
10227a0b6801b214|67508f0d|998409996396|3|2940.48|487.87|2026-02-27 12:14:39|DELIVERED
43c73bd30feba4c5|69733f4a|998369005953|3|3629.99|453.78|2026-02-26 14:35:54|DELIVERED
47bb751913682305|7f4f0c1e|993223793659|2|1057.78|235.48|2026-02-20 07:29:22|RETURNED
48fcb87a0e6f86d6|ee20a876|993202639729|2|9743.94|356.61|2026-02-18 23:16:04|DELIVERED
51a0412da94a20c8|14de959e|998189161947|2|7498.72|484.13|2026-02-05 06:32:10|DELIVERED
3ff0b57f1c5c2c1d|5b4a9e00|997948362029|1|6534.15|475.33|2026-02-16 00:58:24|DELIVERED
a94f3b6feeb0f093|b32d1547|999182574054|3|2810.97|157.12|2026-02-16 06:57:25|RETURNED
6624ba406097bdb4|17105a45|999550972839|1|5145.88|180.0|2026-02-20 15:47:48|DELIVERED
69c474a569d94e7f|7d342699|992922225183|2|7961.33|458.6|2026-02-09 09:58:48|DELIVERED
f2f7d6c7266d88b8|2fa04ecd|991379378977|2|9707.94|112.13|2026-02-04 08:42:45|DELIVERED
f89f5f45ebccbad1|6c498a8e|998700667614|3|9149.38|465.62|2026-02-14 18:45:22|CANCELLED
d457315a2dc03ae1|b109d0dd|997176578854|3|2382.29|59.02|2026-02-10 11:31:39|DELIVERED
ac4ada37e5abc23c|36a0bd7d|994212198499|3|4316.92|432.77|2026-02-16 12:04:54|DELIVERED
6501afba355fa43c|b31b2933|998001820914|3|4028.46|253.38|2026-02-27 08:24:46|DELIVERED
df1fa73bde0b0781|23ffef92|997407136687|2|4962.71|195.93|2026-02-14 04:33:03|DELIVERED
8db48405ce62b49a|ca29c861|995280053114|1|9206.05|233.32|2026-02-19 16:41:25|DELIVERED
7357fd0558a9fc34|e19f98aa|992779342834|2|1504.48|391.45|2026-02-06 02:43:14|DELIVERED
7c2baef07388d5b0|a88ac009|995956680738|3|9557.91|199.33|2026-02-24 09:34:18|RETURNED
84e0eb9694d15bad|12092d90|991510671274|2|1766.17|436.97|2026-02-13 17:26:41|RETURNED
9ff8d3acc5236658|b7ffd4fb|997469746731|3|630.67|188.8|2026-02-04 19:27:55|DELIVERED
dd70740c5587f30f|17e83a60|994951107286|2|2810.58|400.49|2026-02-09 20:09:01|DELIVERED
574ff71dd8757d45|67b9a273|998111137630|3|8031.11|360.14|2026-02-02 16:01:29|CANCELLED
2b7c974f151896dc|d83bb05e|998913070173|2|9297.54|358.59|2026-02-22 08:15:09|DELIVERED
0cb576eda2f9e059|48c1ed2f|993410130873|3|5208.59|360.02|2026-02-01 07:28:01|RETURNED
457fd10eef9e6973|41ade4df|992112023679|2|6173.43|246.28|2026-02-04 19:24:29|DELIVERED
ef56db44332761b6|f9c2388f|993134927379|1|960.79|483.2|2026-02-21 01:13:25|DELIVERED
7ffff27f5480ab5c|4489e5f8|992576822618|1|365.81|328.15|2026-02-02 01:04:29|DELIVERED
45eb48039152f7e4|4e1ed8e9|992225281365|1|2723.21|365.04|2026-02-10 06:40:33|DELIVERED
2fa93ca4f3b05b6d|d43a0d04|994838341899|2|5995.76|26.96|2026-02-18 20:52:59|DELIVERED
cdb92f646e60d7fd|e2737c9f|997276760465|1|6066.72|359.83|2026-02-20 02:53:34|DELIVERED
fbe2788fbf5dfa9d|322fefb9|993786404981|2|9560.39|103.39|2026-02-11 05:11:56|RETURNED
79b3c32dc7ccf606|3478e61e|996171587413|2|6862.68|409.71|2026-02-08 14:51:12|DELIVERED
4109a1067fb6d688|cd70188c|995229606291|1|663.1|57.08|2026-02-09 14:58:57|DELIVERED
d89b7e92b6a0411d|530ae113|996187203648|1|8359.72|63.13|2026-02-14 04:31:22|DELIVERED
5599f6289fb4acb8|9bab23e6|995246062209|2|6815.58|89.15|2026-02-13 12:28:48|DELIVERED
357320fa4c9b1d4a|28ffc99f|992559385142|2|4623.53|232.2|2026-02-21 04:51:47|DELIVERED
75bb9d071e3b9728|f217e4bb|998178071244|1|2361.63|203.01|2026-02-04 07:47:18|DELIVERED
76b7ae4735a3c7d6|00eb2593|998881941079|3|4443.66|444.34|2026-02-09 13:54:20|DELIVERED
a306dd9d3130ac9f|72aaa6a8|997348597950|3|5408.53|207.3|2026-02-25 16:57:52|CANCELLED
cc7797ac5584e4fb|53b0d1cf|996872184024|2|8921.09|226.28|2026-02-06 16:27:17|DELIVERED
ba4726227456befb|c4ec9414|998514649508|2|9245.18|242.32|2026-02-25 12:58:50|DELIVERED
4734f71e774d4371|2492521c|996877448984|1|8786.33|423.47|2026-02-19 16:29:58|RETURNED
a4aea443f6572a00|314e478e|996197681006|1|419.24|272.25|2026-02-28 01:55:11|DELIVERED
e57e56101fd31f6a|e19f98aa|993070380996|3|5970.98|23.81|2026-02-05 15:13:59|CANCELLED
e82afadabe63680d|09aec8ad|992965302858|1|3347.33|408.84|2026-02-28 08:38:24|DELIVERED
9e2b10f42afecf77|f69c752c|991602312966|3|489.45|297.9|2026-02-03 20:32:04|CANCELLED
cab47004fdeefb18|db2898d1|991071498545|2|7450.08|226.31|2026-02-11 21:49:49|DELIVERED
2a1ac142f7c270a0|beb9ef54|998851547798|1|2174.8|153.37|2026-02-13 08:32:43|DELIVERED
763b3dfb3644af0f|f589efc5|991264831031|1|1704.38|240.63|2026-02-11 01:20:41|DELIVERED
262ac73dc96cab8b|a4096933|994182213916|1|813.63|312.8|2026-02-13 19:13:59|DELIVERED
9f9568f880e15ea2|fa9270f0|995990402532|2|7619.46|270.12|2026-02-23 18:44:29|DELIVERED
6ec5e9778afb866b|482f3d9a|991025461102|1|1008.96|495.5|2026-02-20 07:52:30|DELIVERED
084b2ef635fb6953|cc8806ed|995608061977|1|6591.09|134.02|2026-02-27 14:15:48|DELIVERED
233339c21e9d8bb6|de96aaa8|995613388833|1|5177.58|110.68|2026-02-03 08:02:58|DELIVERED
14194122cd16bad2|cb724a0d|996704019180|3|6875.4|11.33|2026-02-12 23:30:45|DELIVERED
01de01ded181ebd7|185f0ff1|994828755322|1|8575.91|251.65|2026-02-27 12:11:31|DELIVERED
497b24f4b7e88699|ca29c861|997076429872|3|9319.58|27.06|2026-02-14 09:34:27|DELIVERED
937fff9163c868dc|f8d1f781|991715917874|1|814.46|31.19|2026-02-08 17:01:14|DELIVERED
b1fb916b4239f5e6|af753220|993849626984|1|2982.51|19.89|2026-02-11 02:08:47|DELIVERED
1a5c0b7ec11f7a3d|344f2e09|997472172335|3|9846.88|15.44|2026-02-28 11:53:29|DELIVERED
73e02e81ca48abc7|27ad8568|995553189580|3|730.53|477.43|2026-02-01 09:45:12|DELIVERED
1e3ffec9efec444e|7decb571|997718862290|1|4488.9|234.03|2026-02-07 11:38:53|DELIVERED
c3111a61ebda1feb|e7b568e1|999906634742|2|7493.62|496.14|2026-02-09 09:56:26|DELIVERED
78a6e62715f0ec66|cb4299ae|999515815278|3|4052.78|375.33|2026-02-10 22:30:48|DELIVERED
0196f85e1c94e704|28ffc99f|995551926337|2|2298.28|162.59|2026-02-20 15:15:51|RETURNED
4b3db699268df271|511d9c9a|998088480995|1|5588.81|359.02|2026-02-26 10:52:37|DELIVERED
e5b58f1e38c5456e|38462837|995342703166|3|5113.79|456.96|2026-02-12 03:37:57|DELIVERED
7b07f1bb7ee6853a|f33f5141|998446163572|2|956.72|376.42|2026-02-04 06:35:11|CANCELLED
1bfa2958c5e4b4b5|9ace1efc|997079868300|1|4049.51|435.24|2026-02-21 08:28:15|DELIVERED
4db003441c556837|6988bbe5|999355622957|1|1630.82|123.36|2026-02-15 04:39:40|DELIVERED
7d8d0587c28149c3|7357273d|996494943662|3|7826.29|257.53|2026-02-27 20:40:39|DELIVERED
41dac49adfb127cb|22cb6556|997062540191|2|2118.64|67.41|2026-02-20 18:01:54|DELIVERED
54353c8a82bd45b9|722f9321|997912285399|2|1480.48|390.08|2026-02-10 06:43:56|DELIVERED
32d9dc00246c3771|51fb6e69|991877338542|2|4451.36|329.53|2026-02-18 18:08:19|DELIVERED
855acc17161fff77|17e83a60|992748263135|1|2680.89|163.55|2026-02-09 23:45:27|RETURNED
504785655b6c5521|dea2aa25|991753233603|2|8120.77|137.24|2026-02-18 02:15:57|RETURNED
cd5010b1e99a51f0|5c839614|998242400689|2|7006.49|399.28|2026-02-11 12:31:48|DELIVERED
e240e7a76e40df62|49fd947b|992210464759|2|1017.02|192.03|2026-02-05 10:44:38|DELIVERED
1117048748420a81|bb766c4d|994498153916|1|739.94|368.61|2026-02-24 07:44:04|DELIVERED
b235b31f77b88a90|8806c0ba|996065901197|2|9826.76|16.27|2026-02-05 22:07:16|DELIVERED
e865fb546adcc252|c3b29c5d|999485743775|2|6206.57|492.86|2026-02-06 11:14:18|DELIVERED
d1c8e0096edb8176|411fd429|996652558660|2|767.46|289.4|2026-02-07 15:54:35|DELIVERED
3ef5c3d2be6d0d2f|454176c3|995181733739|2|1311.83|88.93|2026-02-27 01:59:11|DELIVERED
18fcb7c72cd42b32|511d9c9a|998325439638|2|592.56|137.45|2026-02-08 11:31:00|DELIVERED
9713077850deebd3|af6412ad|995962718185|1|5182.13|304.02|2026-02-03 19:27:47|DELIVERED
6674f430e39d3915|07cdaf2c|992825976852|2|9741.35|32.27|2026-02-24 05:34:15|DELIVERED
633c08c8cae6fb0e|8b1b4c5e|998856726216|1|7550.51|269.36|2026-02-28 13:14:49|DELIVERED
fddf57a628645dab|0ba2c70c|995614369378|2|5527.17|483.66|2026-02-20 08:36:12|DELIVERED
688e42c758431355|a61acc8f|996509893793|1|7425.17|199.61|2026-02-22 13:22:35|CANCELLED
b28ac8142d708013|aa71c206|995390713769|3|2953.8|81.0|2026-02-11 14:34:17|DELIVERED
bc9139278e7d3546|e571ec26|992372933718|3|8315.78|120.07|2026-02-18 05:21:10|DELIVERED
655de165f356b2c7|cf3107fc|993194918476|2|301.94|451.59|2026-02-09 10:23:45|DELIVERED
9956dc4c43ac1bcd|a54458b6|995676568186|1|4930.9|334.74|2026-02-25 23:46:31|CANCELLED
35deb4a3af3cf47e|3f9a8ab1|993675785317|1|1014.37|209.75|2026-02-08 17:59:47|DELIVERED
fe9fc03b9daca5c7|293e046a|997144889053|3|4002.69|364.04|2026-02-16 18:15:12|CANCELLED
9a5f6d95920651e3|b8d83515|991484959048|1|9115.69|192.82|2026-02-11 22:12:55|RETURNED
e96242f9ade62ed3|1a2554cc|999272378215|3|1720.2|362.36|2026-02-18 20:27:39|DELIVERED
17062f6aec38f7cb|d96e1eef|992917751716|1|7275.56|259.62|2026-02-22 07:57:26|DELIVERED
950a5602ae0e9bab|5b4a9e00|995209010259|1|7196.8|6.74|2026-02-23 05:27:26|DELIVERED
61ac9068afb94161|d8209aed|995058236026|2|8092.96|343.4|2026-02-27 15:59:17|DELIVERED
57f2171c86523f2c|af6412ad|996118470931|2|5144.51|445.02|2026-02-16 15:04:30|RETURNED
9d71ce5428520ebe|46f7c64d|992477555428|2|9925.81|173.59|2026-02-27 12:11:29|DELIVERED
44458cb975449278|5baf698f|993615481599|2|6553.68|52.83|2026-02-14 23:25:48|CANCELLED
2776fdad4f42fde0|5018d166|996285915716|3|498.36|70.33|2026-02-16 22:22:35|DELIVERED
82780e3fc5e11c85|47d8df6c|992636846256|2|382.1|245.72|2026-02-19 06:19:32|DELIVERED
fbeb828acb7a2591|530ae113|998485523701|3|9411.48|383.11|2026-02-28 17:09:51|RETURNED
03815242bf15cedb|3dff668b|993846534163|1|8707.43|293.56|2026-02-12 15:58:48|DELIVERED
95347b6f487520f1|f37c604d|992462127015|3|1837.77|186.06|2026-02-26 21:33:11|DELIVERED
802e285d3afb72e9|ac8d0b78|992080043140|2|3029.72|44.51|2026-02-22 06:44:07|DELIVERED
185df306fb148660|6b841e2a|991192656991|1|9951.35|419.98|2026-02-26 23:19:14|DELIVERED
c78dc2170454694c|5ce4fae4|995745055863|2|5800.21|472.82|2026-02-08 22:57:58|DELIVERED
12e0127c0d33315b|83756e90|997672264550|3|5863.82|22.38|2026-02-26 11:44:22|DELIVERED
3f2d7ce92b3da326|f108debe|999821342858|3|2668.21|98.11|2026-02-04 21:21:39|DELIVERED
3b68f8f120199946|93b17620|999852100080|1|9317.96|356.85|2026-02-26 09:30:37|RETURNED
bfe5036c0359a78b|367aedbc|991004478282|1|6063.29|110.27|2026-02-24 16:38:01|RETURNED
535115bcc03a698a|6e4da21f|996614696158|1|8921.45|44.19|2026-02-07 00:26:02|DELIVERED
66d04d58a54c89f1|344f2e09|997408154518|3|7772.88|381.35|2026-02-19 08:46:13|DELIVERED
356b82283a99c709|67508f0d|995084265663|3|595.38|34.33|2026-02-27 21:38:29|DELIVERED
825c9257a262c34f|d8654ac0|993900203501|3|3965.23|306.27|2026-02-20 17:16:40|RETURNED
57445b8084fee318|55584187|997868107404|2|6948.41|240.09|2026-02-21 08:18:42|CANCELLED
44385ef0211dc48f|2782e884|999050182547|1|6522.15|345.97|2026-02-17 06:53:04|DELIVERED
0792d56dde2373f3|acdaba77|994865504909|3|3271.57|186.63|2026-02-20 00:14:05|DELIVERED
5c1169ed90fb4062|9e2e76ba|995259604430|2|5259.29|432.89|2026-02-11 22:43:23|DELIVERED
a0206996ef787a6f|f9ced0f0|997051895472|3|2399.74|73.82|2026-02-17 07:05:33|DELIVERED
efcea063052f05d4|2ceba79d|992784919556|1|5580.96|417.81|2026-02-25 15:35:19|DELIVERED
adf24ae03d0e9d36|6a476e6c|992496889816|2|6404.35|349.5|2026-02-14 02:31:49|DELIVERED
092e8248488e5ac8|293e046a|995623988854|3|1081.79|74.97|2026-02-23 22:03:33|DELIVERED
d1eb38e6ec773263|4489e5f8|995450114425|1|9203.35|139.74|2026-02-16 21:48:27|DELIVERED
82f09c50d4c8a625|3acfaf5d|997264408885|3|9766.79|356.41|2026-02-06 17:38:49|DELIVERED
f032b9d47cb33934|24bcedfd|995853460741|3|7933.15|290.23|2026-02-05 10:49:13|DELIVERED
06a355be1e45c89d|cb724a0d|997088413755|3|9706.38|87.03|2026-02-03 17:05:59|DELIVERED
8bda65f208306bea|3f9a8ab1|997822094530|2|5968.36|492.88|2026-02-10 20:23:16|DELIVERED
a4d3fc436b6d2a13|6c3f151c|999570164169|2|8141.31|366.13|2026-02-07 20:56:14|DELIVERED
ff2e3564aec956fe|04b235fc|991464604899|3|6601.88|266.98|2026-02-06 06:27:04|DELIVERED
be11c737bb54290b|04984b48|993714550121|2|2623.23|78.67|2026-02-25 10:59:57|RETURNED
10919f2044cb612e|2c4b3304|994627870079|1|4832.59|219.3|2026-02-02 20:18:36|DELIVERED
db663dbe289ddb75|e2737c9f|996654639607|1|6434.38|76.28|2026-02-16 16:26:09|DELIVERED
6da546930ab21ee0|8b1b4c5e|992674571571|3|3376.86|132.79|2026-02-27 00:04:21|DELIVERED
e6ddd0c9635c0ab5|17105a45|996127776290|3|6174.76|226.83|2026-02-14 22:21:08|DELIVERED
d1d8698e6f55a00e|b8d83515|992331764853|2|1284.19|210.16|2026-02-27 10:53:51|RETURNED
d3f1f62d4edf5490|2683a244|993960880874|2|4068.64|64.55|2026-02-21 10:21:56|DELIVERED
d9302d9430452b0b|510832a0|994250844521|2|2060.7|435.25|2026-02-01 22:58:01|CANCELLED
f192c0d51af0bed8|8b66a152|992544450281|1|9238.4|241.25|2026-02-08 14:09:47|DELIVERED
f909fefb8f12019e|e571ec26|992379127139|2|4620.38|194.7|2026-02-25 22:21:55|RETURNED
088ed5984e0caadc|dea2aa25|995184138729|3|9251.12|136.96|2026-02-28 05:45:19|DELIVERED
24a9f769dc20812e|e46484c9|996560792469|3|8769.18|28.98|2026-02-03 08:20:12|DELIVERED
428fd6527d8f87d6|00661b67|995888433886|3|5099.57|126.79|2026-02-09 20:42:57|DELIVERED
1eaf02771ccd4aec|14df4d65|998205895767|3|7472.2|230.89|2026-02-14 15:10:24|DELIVERED
e34feabab7d3d4d1|27ad8568|991289540980|1|7447.76|127.12|2026-02-18 03:06:00|DELIVERED
828b6d230b074eaa|f108debe|994326099857|3|3540.95|27.01|2026-02-28 05:34:34|DELIVERED
bbbaea3889abdb94|f6bdf559|998296028342|2|341.84|281.16|2026-02-15 11:45:19|DELIVERED
b9215be162692fc6|62e0dc08|992590715824|2|7592.29|104.57|2026-02-19 15:30:28|RETURNED
6a33c72c8981888c|9b3a4dbd|997740591314|3|6243.07|25.99|2026-02-05 14:52:34|RETURNED
41884f5874e6cb12|f69c752c|997869131332|1|380.12|453.86|2026-02-27 12:53:16|DELIVERED
da5e5ffdce98c612|636b4b9e|998627717975|2|2300.74|119.9|2026-02-13 22:59:27|DELIVERED
35021d5379ce08e6|086c6ed2|992350587968|2|5220.32|478.23|2026-02-09 06:40:10|DELIVERED
33d7a59279f8179e|db815d48|995050631234|1|6502.85|381.77|2026-02-17 00:53:17|DELIVERED
4e564b1ea2985837|a2dfd7e1|998430764686|3|2856.06|499.44|2026-02-07 07:25:18|DELIVERED
455bbc48025983b1|3a3156d2|993513277093|2|8643.23|277.33|2026-02-25 17:13:17|DELIVERED
934332cdf2fbd4b9|d9ce09b2|996448818978|1|9540.01|268.57|2026-02-22 22:13:01|DELIVERED
d4739a9802884bfd|74caf2dd|996651680668|1|7598.47|484.34|2026-02-20 04:05:22|DELIVERED
633c7489c8ac3916|ccfaa683|991125146095|1|2704.0|407.45|2026-02-20 17:41:43|DELIVERED
88f6af04b2e46e8d|db9990a6|992965328064|3|4896.98|278.6|2026-02-20 22:30:02|DELIVERED
4e3bf0ada1514232|27f37535|996036606844|2|1742.12|167.13|2026-02-12 07:25:39|DELIVERED
53646b24acebea3c|6c5f9345|995276128025|2|8727.2|56.94|2026-02-21 22:53:51|DELIVERED
c884261b40918a8d|2a6c1550|996082372343|1|4800.42|498.45|2026-02-14 12:09:25|DELIVERED
2ed250ef81517a4b|0634909a|992607516099|1|6733.58|489.38|2026-02-15 10:13:08|DELIVERED
b9fcb72279771376|52e92bcd|999428298531|1|9770.04|276.99|2026-02-17 02:05:01|DELIVERED
b4c43e017751861d|4a0c6a67|994090847747|3|1971.73|265.1|2026-02-01 02:46:43|DELIVERED
f4b19a367a312c0a|647f5164|996013647409|2|7266.58|466.59|2026-02-27 04:37:25|DELIVERED
3a60a9726a76024a|a52c43c2|997439497735|1|3573.7|251.89|2026-02-25 10:26:38|DELIVERED
8ca78d999b26adbb|cb9fbedc|991298110356|3|6570.46|392.6|2026-02-05 01:40:33|DELIVERED
817f456cb44ef5d8|c4ec9414|991619831933|3|8571.79|214.26|2026-02-20 22:59:05|RETURNED
4b4a82b08ab05fa7|f2bf3e0f|991905031106|3|6189.38|243.89|2026-02-10 03:41:32|DELIVERED
de2c4d78beb9b65b|a61acc8f|997183267163|3|1894.61|11.86|2026-02-02 06:15:58|RETURNED
7574225437b6f851|9bdcd7aa|996044885129|1|7189.98|185.11|2026-02-19 20:59:20|RETURNED
db657d7492c3d96b|0e25e59d|991900497727|3|6855.98|493.68|2026-02-16 10:03:29|DELIVERED
86d219ec6b80bb73|e2737c9f|997266820388|3|7793.97|320.51|2026-02-25 18:44:19|DELIVERED
8d7a3e5e9f354c11|9423a82b|999714783308|3|4781.58|362.44|2026-02-05 06:52:41|DELIVERED
970d8beb8ddef9d1|3b137328|997199627542|3|3241.16|192.61|2026-02-09 00:20:48|DELIVERED
a15737db847dda2a|bb766c4d|994591162994|2|2556.41|69.7|2026-02-07 08:49:37|DELIVERED
532319c9e819a4e7|2a60e785|992059676767|1|2133.2|201.61|2026-02-27 19:44:20|DELIVERED
e60ce478d586b0e2|438e87e9|999199353458|3|3425.34|483.9|2026-02-10 17:31:21|DELIVERED
700d27b548fc5ee7|774f5641|996902423010|2|1014.02|145.73|2026-02-21 23:47:32|DELIVERED
8e35adbdd4d6e0dd|5c839614|993895123043|1|2355.47|0.54|2026-02-26 03:31:15|DELIVERED
6fd380ce465a4878|601554df|991657812131|3|9345.24|155.31|2026-02-27 22:39:55|CANCELLED
