order_uuid|hub_id|item_barcode|units_sold|mrp_price|discount_applied|delivery_timestamp|status
40b6318ed0f88888|8f06a2b3|995638376073|3|1818.25|412.39|2025-08-27 14:42:16|DELIVERED
d693c51a27055a43|a61acc8f|996201378754|1|300.05|92.1|2025-08-16 00:49:12|DELIVERED
74b5e33080270f05|737fad53|995582546629|1|4614.58|246.71|2025-08-13 04:26:53|DELIVERED
bb185ee33abed670|52b20a1a|995473526208|3|6372.5|121.6|2025-08-15 23:35:27|DELIVERED
1e013e75abc676f4|49e5616e|999539448781|3|2713.41|460.48|2025-08-30 11:44:22|DELIVERED
e07c9b9255ef83b7|fb78fd7a|999792165676|1|3030.42|224.05|2025-08-01 21:02:40|DELIVERED
f6c5e96e6c926775|fdd2c1a9|993670835184|1|1395.7|339.47|2025-08-26 07:19:43|DELIVERED
4540b564cfebb45b|0e1389a9|996726502579|3|6243.15|244.83|2025-08-22 04:14:49|DELIVERED
5a146526f4eebba0|03ef3bab|998530329089|1|560.29|360.76|2025-08-17 20:34:48|RETURNED
c0665531c9d2b9a0|c46910c2|997716820132|3|8966.28|481.89|2025-08-03 22:00:48|CANCELLED
ab5188923f90896f|67b9a273|996728122999|1|6195.77|399.54|2025-08-25 12:29:41|RETURNED
23d40ff66f2b498c|5c4f5bbc|994592361330|3|4838.27|356.87|2025-08-30 07:50:51|RETURNED
07f0639bfce23c98|4dcaa944|996357592583|1|7429.68|401.71|2025-08-24 00:30:58|DELIVERED
af698599e8c2e8f4|f6bdf559|992036076732|2|6235.1|191.77|2025-08-02 10:26:49|DELIVERED
11de05f0c41ad7b9|ce5e4eba|997886284903|3|7093.18|317.14|2025-08-18 15:41:18|DELIVERED
d797f0e024826695|cc9c22cc|991207109430|3|8854.8|397.2|2025-08-02 22:00:57|DELIVERED
5dc448a9ba25094d|6a42d8c7|996280442968|2|5901.29|287.19|2025-08-26 01:11:15|DELIVERED
d044e6eebc036355|ac8d0b78|992445583963|3|3936.39|160.27|2025-08-02 22:31:20|DELIVERED
ff86dd7b7afe8a8f|aff51166|997621834149|1|3390.5|196.88|2025-08-09 00:58:53|CANCELLED
4964e1874091b7f3|27f37535|992451495622|1|8366.49|4.55|2025-08-07 05:10:26|DELIVERED
282ddad3f9ab1e66|d8209aed|998130869973|3|2148.97|376.87|2025-08-16 19:05:07|DELIVERED
13f0852999d5bd0d|87a08f48|997763592356|2|717.34|463.9|2025-08-18 19:24:22|DELIVERED
5b15b44d20cf7ed7|87a08f48|998744145672|2|4534.48|282.18|2025-08-12 11:14:37|DELIVERED
60564fd5db44492c|0e1389a9|995168757038|1|3585.3|85.53|2025-08-11 10:51:09|DELIVERED
c9e48a85b968f349|d8a1f6cc|997552175721|2|6656.88|25.11|2025-08-14 20:36:39|DELIVERED
0cf14e1368e5e9ae|40e18b13|995476434340|1|9568.17|234.61|2025-08-06 13:04:04|DELIVERED
fdb614088fbcc157|ef904e0c|991982696718|3|2752.36|233.56|2025-08-26 09:30:53|DELIVERED
c6b9d033f948cdbf|7f7f2885|994186189696|2|6854.91|398.68|2025-08-12 17:11:21|DELIVERED
227bd6c7a5798c92|0a91fbea|996492377428|2|7737.36|325.31|2025-08-29 00:11:50|DELIVERED
e7b496148720fad9|322fefb9|995900189872|1|9511.3|23.83|2025-08-15 09:25:34|DELIVERED
8e28924fa85723f6|d46ff193|999582660445|3|8916.72|312.07|2025-08-22 07:45:35|DELIVERED
94b680cfa23d18a9|acdaba77|996990351365|3|498.22|360.61|2025-08-21 12:52:34|DELIVERED
24e3ff94492b7348|41ade4df|992018530204|3|8326.62|181.76|2025-08-11 05:24:17|DELIVERED
3b1defcbd244854b|38e27f65|992540259314|3|325.2|288.24|2025-08-22 09:36:27|DELIVERED
ce0797da3560bc5e|99deac74|993152608164|1|9639.36|112.81|2025-08-24 18:27:30|DELIVERED
46aef4b60699313e|49a0bf63|997177980913|3|9427.73|367.99|2025-08-30 22:57:40|DELIVERED
3489040f9744c8e2|1d4e03d1|994453306607|2|5907.11|145.36|2025-08-21 21:46:39|DELIVERED
12ab565c4efd493c|f3f1b4c1|998044227516|1|507.46|446.1|2025-08-01 12:58:00|DELIVERED
af0290fa614d358b|38e27f65|999056073726|1|8842.06|157.92|2025-08-14 10:56:58|DELIVERED
2a7d0666b160831b|38462837|992518866898|1|1448.69|279.85|2025-08-06 12:00:46|DELIVERED
a1e75200d483a77a|767c57b5|997552175721|2|5743.85|194.73|2025-08-22 05:11:10|DELIVERED
97fa0a830d3fa583|9358b2ef|995529636845|2|3485.97|406.79|2025-08-29 13:59:46|DELIVERED
d30cf3f66ba86076|ac71843a|997616393520|2|7973.89|229.0|2025-08-15 04:53:37|DELIVERED
373fdff37012b74a|d84cb367|998240101759|2|9595.9|87.53|2025-08-29 05:04:13|DELIVERED
c659556dfba243ed|a2663b37|993758174096|2|9894.2|380.35|2025-08-27 17:39:07|DELIVERED
f7feda0903ae4178|6c498a8e|997547844036|3|2252.46|439.51|2025-08-11 19:02:37|DELIVERED
245eb3e4b7d9a8f0|8b15133d|993000765937|2|4669.22|334.71|2025-08-24 01:11:41|DELIVERED
9182b0bf43e81dfb|87c24a54|999892118778|2|8213.06|385.75|2025-08-13 21:35:55|DELIVERED
38ff9c3bdec9c54d|8806c0ba|997163860439|3|7431.39|125.02|2025-08-12 21:47:43|DELIVERED
70fbf2da09b9d9eb|49e5616e|991253139587|3|5995.5|187.18|2025-08-01 08:33:07|CANCELLED
c979ed2cafb745cb|49a0bf63|999372254794|3|4709.81|66.63|2025-08-01 14:50:51|DELIVERED
856f935746a58655|bf73800e|996984775230|3|1816.88|478.69|2025-08-30 11:00:21|DELIVERED
d964e3d65325ce30|f108debe|999617474571|2|9769.83|13.73|2025-08-06 13:51:43|DELIVERED
ff955bb06adbaa5e|75c7ea81|996209220425|3|6957.04|374.24|2025-08-11 20:05:23|CANCELLED
113423618df6a80d|cb4299ae|992501247527|2|2926.75|419.34|2025-08-27 11:00:41|RETURNED
6ec3ca3077ae8b85|c0db3a65|996747556939|3|1507.69|445.3|2025-08-09 06:08:30|DELIVERED
76b2bd0a842d22d5|614bd789|993599118068|2|5833.61|117.61|2025-08-02 14:58:38|DELIVERED
820c315371c72956|0142df65|997125019971|3|2215.26|233.1|2025-08-07 11:13:19|DELIVERED
d633fb7b9cf9ce57|d83bb05e|993837290109|3|5805.45|369.38|2025-08-26 03:04:39|DELIVERED
037d8badeb1ca7a8|74caf2dd|996240255065|3|3231.27|350.46|2025-08-29 03:35:45|DELIVERED
2837cbdcec8d05d2|bfd099ce|995358542803|2|601.28|386.02|2025-08-19 18:02:37|DELIVERED
cd45206113fe1eba|ef904e0c|996535510832|2|8104.36|79.04|2025-08-05 00:31:47|DELIVERED
a9da9c70fb62d822|ad91c5c2|994464491566|1|2492.95|188.33|2025-08-24 22:18:18|RETURNED
6b9eb3a6c1009b4a|5ea641db|998242895362|3|2514.87|150.47|2025-08-14 16:02:55|DELIVERED
2559d5dba0ac6613|e05869e2|999111779703|2|9829.88|21.19|2025-08-25 02:35:22|DELIVERED
558a7211bd5dbd32|17105a45|999015565372|3|435.5|269.65|2025-08-06 00:46:09|DELIVERED
834e64581a416abe|bb766c4d|998521682153|2|4303.22|97.9|2025-08-11 23:32:30|CANCELLED
ae9e2d1c68913307|c273f006|997036373461|2|1570.31|289.41|2025-08-24 10:15:18|DELIVERED
76f4e390a15c53d9|0dab9b98|994837230967|2|5424.7|112.73|2025-08-09 23:28:46|DELIVERED
527b589d7d59f0d6|c18e7d0e|993236167525|2|4176.18|1.19|2025-08-12 08:47:13|RETURNED
a53d795a19a5cfcf|2fc22894|992744394613|1|5443.17|161.63|2025-08-08 19:13:32|DELIVERED
45b47c8a47a9363a|62e0dc08|991070985054|2|2263.31|375.87|2025-08-30 21:20:28|DELIVERED
37f0dc0b7da5aa7e|334ae84b|999082591044|3|7031.48|337.81|2025-08-18 02:38:52|DELIVERED
e97ddfa854f189f0|088fd279|997817676936|2|6135.31|193.47|2025-08-30 12:43:34|DELIVERED
24b623c647b95b50|9ded4199|995494332090|2|2256.38|327.86|2025-08-23 19:00:57|CANCELLED
0de1bb33f6dc3686|38758cd7|993962953284|3|1724.15|418.2|2025-08-30 23:53:45|DELIVERED
abb7bbf3b0e5aca0|41ade4df|996361541079|2|6378.14|342.91|2025-08-10 09:10:20|CANCELLED
67516d30f97189e3|386e45cc|992837318415|3|9509.73|309.03|2025-08-30 05:49:42|DELIVERED
bf7b2e8532c801ee|d556fe44|998913070173|2|1521.6|177.55|2025-08-24 18:57:04|DELIVERED
7a2cfd1b9a61dcc1|44ea3be0|998308938101|3|5418.94|149.46|2025-08-12 11:11:09|CANCELLED
61dee9f81659c8b0|0c740edc|997671166908|2|2164.39|487.56|2025-08-01 03:15:39|DELIVERED
6c28189ac3216d02|91fc1c50|996810014102|2|9266.45|298.02|2025-08-29 12:58:55|DELIVERED
e245ae9d93700e5d|c6007a1c|996697019358|1|8110.18|254.55|2025-08-01 09:33:39|RETURNED
b6d1a50e8f4bb56f|68400648|997319074044|2|4888.83|207.1|2025-08-03 13:22:58|DELIVERED
1dd789ecd16705f5|6fae0835|999580484939|3|3725.4|294.36|2025-08-04 13:44:25|DELIVERED
39e5ef9b3df74bfd|508d3a30|991586484674|2|2657.93|266.66|2025-08-19 08:35:36|DELIVERED
55fb69a698643b77|499790bd|996933508310|1|5059.12|308.36|2025-08-27 15:47:39|DELIVERED
25b083c3744ed069|009a9cd8|991452410116|2|5101.0|159.33|2025-08-01 04:10:20|DELIVERED
b0f5b88642687ad8|ccfaa683|995901255016|2|2891.28|151.86|2025-08-30 00:30:37|CANCELLED
8f44e95a4b43b7ba|c0db3a65|998707921792|2|3377.06|84.0|2025-08-14 09:26:19|DELIVERED
213e5289d967c2a7|763406db|999694600660|3|2565.17|416.13|2025-08-22 08:26:34|DELIVERED
15513021008587d5|5805d40a|995119339486|3|6919.31|67.79|2025-08-04 20:00:00|DELIVERED
be4d9d7a1cb509de|747ea66a|996476416604|2|3293.86|328.87|2025-08-15 21:22:07|DELIVERED
b3b68c605a4ec4dd|4a0c6a67|992210464759|3|3196.85|389.5|2025-08-03 07:21:40|CANCELLED
6a90a0a0b5e83846|6c5f9345|995207861547|1|9319.96|252.04|2025-08-30 18:03:59|DELIVERED
0db2ee16e9748807|518a69d4|993478430872|1|6248.44|426.12|2025-08-05 11:20:45|DELIVERED
466294d7df42e34c|b33e3115|994577726893|2|3785.03|243.18|2025-08-03 02:39:46|DELIVERED
40b27bb81c45754a|28207534|994494941074|2|7326.6|250.06|2025-08-11 11:18:16|DELIVERED
5665131373bec0df|b522ac3c|995117742906|3|3626.57|311.28|2025-08-20 02:06:11|DELIVERED
6b2d8ccfedf9013a|2a6c1550|995865841927|2|5127.51|449.34|2025-08-08 03:27:02|DELIVERED
1a971a2eee9e8453|78e98e91|993266789678|3|2304.4|281.9|2025-08-04 16:09:44|DELIVERED
1ee5c40b92f99f76|f2d2e47c|995757906228|3|1385.26|199.94|2025-08-25 23:49:40|DELIVERED
842d052a39ae5474|ee779606|997700367224|2|9486.22|356.8|2025-08-24 03:39:04|DELIVERED
33a569f7015a7d83|0450b4e3|999628024238|2|6194.42|64.77|2025-08-22 21:12:08|DELIVERED
31b7e2d16d3559be|3acfaf5d|992960330991|1|5460.09|424.57|2025-08-14 18:13:55|DELIVERED
9518d5ce9dc06c90|737fad53|993621080540|3|9336.68|229.71|2025-08-09 21:00:59|DELIVERED
c8da848e9643cb6f|a2adc63c|995394339846|3|5494.94|404.17|2025-08-07 10:12:55|DELIVERED
991985415ca05d6e|51fb6e69|996973473470|1|3342.21|227.6|2025-08-21 19:12:13|DELIVERED
e40606ccf2e868fc|0068d577|999368775412|2|2338.79|280.3|2025-08-11 07:22:14|DELIVERED
2403bbf3d7309689|3ad10e35|992569502479|2|3742.07|494.06|2025-08-03 19:34:16|RETURNED
d4e0512029c7f1c6|f875fc18|994900376807|2|9474.08|150.44|2025-08-01 07:31:29|DELIVERED
7cfb25511ca89eb3|00661b67|995308056086|2|8863.98|178.76|2025-08-24 20:11:02|DELIVERED
33c88e54adb41690|f4ac8888|991792263774|2|5628.11|144.65|2025-08-07 15:50:49|DELIVERED
beb16dbc5fb1f751|d8e1e75e|992196575597|2|3420.5|294.45|2025-08-03 14:21:58|DELIVERED
4f43c503c9768f0e|b8aa5912|997018076869|3|5740.99|278.23|2025-08-26 21:46:12|DELIVERED
4a2ad57ee401cb59|b93ebd00|994523615711|3|7583.9|376.04|2025-08-01 20:24:34|DELIVERED
38a35a9300246ebc|250154c8|995246530193|1|6054.37|34.55|2025-08-21 13:16:53|DELIVERED
1895d222c4bf3a02|d96e1eef|994452103255|2|3060.41|95.15|2025-08-25 06:03:13|DELIVERED
a16795f50898f397|d548a32e|993292587019|2|7581.56|413.47|2025-08-10 12:04:18|DELIVERED
8fee401a219d752a|70c9f98a|997475017664|2|9997.78|270.29|2025-08-18 18:24:01|DELIVERED
77d043ff0fb352af|8262848f|998313495665|3|2200.01|472.03|2025-08-06 12:57:52|DELIVERED
1abd0d9e6fe012c5|93057fc2|995656075698|3|5138.15|340.27|2025-08-25 03:27:55|DELIVERED
82dcd475a4d1b220|24ff0c3f|995259742342|1|5687.7|365.48|2025-08-15 13:14:52|DELIVERED
bc431259460343b1|beb9ef54|995188454692|1|7117.67|266.82|2025-08-31 10:52:27|DELIVERED
080a7e97a0218bff|5805d40a|991124132589|2|8936.07|201.74|2025-08-10 09:10:20|DELIVERED
4a149cb08e2daacd|fc26a12e|994351990752|3|9396.02|207.81|2025-08-21 16:19:59|DELIVERED
9a8aeda58c291f6e|38e27f65|996652457535|3|9864.87|323.08|2025-08-14 10:02:40|CANCELLED
2b4521f77e4fe89d|4c601e19|993958639666|1|920.22|258.05|2025-08-12 05:02:08|DELIVERED
7ab52ea22b30d05e|f06fd086|996991113026|1|3833.79|262.46|2025-08-17 08:05:39|DELIVERED
c50f628e97500ae5|fc26a12e|992880741183|3|8033.15|21.96|2025-08-15 04:43:38|RETURNED
2ad0625d9c202972|bf73800e|996401656373|1|8820.62|80.12|2025-08-18 13:48:23|DELIVERED
533161c0cb7af780|09b89542|991505547531|3|5152.05|406.71|2025-08-06 13:15:48|DELIVERED
1582f92d570c1e51|af753220|992953191784|2|1637.3|482.09|2025-08-15 16:16:16|DELIVERED
58aaabc661f14e9f|e15aaf8f|999102746971|2|9485.54|185.84|2025-08-02 08:52:09|RETURNED
ef4f77c6d5ce22ae|02412386|997050539034|2|7199.96|452.43|2025-08-15 05:11:11|DELIVERED
5011fc34b363f38f|22cb6556|998493137954|1|7573.61|247.43|2025-08-24 12:39:23|DELIVERED
45fb5e34e87a800a|7b3e1e6d|993775617414|2|1798.98|240.26|2025-08-20 19:21:58|RETURNED
c9b52b4f45272d32|a4096933|992909996567|2|384.33|399.53|2025-08-11 13:15:55|DELIVERED
aae6df53693d3ccc|ee779606|991688398276|3|3308.33|429.87|2025-08-21 21:57:36|DELIVERED
d2aab3a7bdc88fb6|27ad8568|993262986302|3|1720.26|231.82|2025-08-14 21:48:47|DELIVERED
3e08cc51ce9bc856|fb78fd7a|992788389368|1|2939.5|26.57|2025-08-04 02:23:46|CANCELLED
fefe7cbb59a927ef|5805d40a|995354732710|3|8215.64|137.04|2025-08-17 02:59:38|DELIVERED
ed977cf81ce7a42a|36532dc1|995882891697|1|4941.21|293.92|2025-08-25 05:37:38|DELIVERED
24cd0a05ee873169|43ad33b6|998111830779|2|1522.15|110.31|2025-08-24 05:54:24|DELIVERED
75c513e2a92f5e48|22cb6556|997152254182|1|5177.49|295.77|2025-08-17 09:26:30|DELIVERED
cb910a2ee5419902|f4ac8888|999102746971|2|7637.63|158.56|2025-08-20 11:45:10|DELIVERED
727b5af855684805|a4096933|994916905998|2|1105.01|185.21|2025-08-25 23:46:44|DELIVERED
a4444286161e3b53|bfd099ce|996878577284|3|2035.6|355.03|2025-08-28 18:16:32|DELIVERED
76f85546ce04e2c1|41ade4df|991647632259|3|3485.45|415.68|2025-08-22 04:34:08|DELIVERED
3ba301ce3b346bad|487767dc|994426654708|2|8080.47|162.26|2025-08-24 16:24:51|DELIVERED
d75485b166179eef|0142df65|996726502579|3|1518.03|412.0|2025-08-20 10:37:30|DELIVERED
b2811849f476bdcd|ea885cb1|998320571494|3|4126.15|137.08|2025-08-15 23:45:42|DELIVERED
65534f044e2d6768|9b2a2bff|992118670721|1|1243.92|246.08|2025-08-04 07:34:11|DELIVERED
39a1a96e05b85b73|d5f48121|997833432815|3|8102.84|211.25|2025-08-16 13:19:20|CANCELLED
f1043a13f6622b8c|0e25e59d|997680200043|2|3612.05|226.1|2025-08-14 00:15:58|DELIVERED
991b3bc74efd5268|7376f01d|999796706858|1|9650.53|217.19|2025-08-18 17:15:34|DELIVERED
83b9bf19f1ad34fa|c9b5d46a|995119339486|1|5045.37|190.45|2025-08-31 07:11:32|DELIVERED
9f67a6bea3baae47|04eb9aef|991334188382|2|9340.7|201.98|2025-08-15 07:38:29|DELIVERED
52a2d8646e40cf37|4c3c05cf|999413354740|2|9537.97|376.18|2025-08-20 03:24:33|DELIVERED
4f348e28550c86c2|7bcb114a|995300079127|3|6091.73|78.58|2025-08-04 08:06:14|DELIVERED
c088f28d933a1fe3|49e5616e|993601414236|2|5333.82|299.71|2025-08-26 23:02:00|DELIVERED
89e510cec7f8a0a9|bdf8f1ff|997902151446|1|5473.84|373.36|2025-08-19 19:11:43|RETURNED
1535819e7ec7a53c|344f2e09|993658735544|1|1889.43|255.35|2025-08-10 19:42:06|DELIVERED
6b6e2819fb65b852|43ad33b6|999210124138|3|3968.55|404.4|2025-08-06 11:46:13|DELIVERED
72acc83f2267895e|293e046a|996851427982|3|2927.11|164.44|2025-08-15 23:35:37|DELIVERED
bbf52e1a02c775ed|a2663b37|992849944062|3|9841.04|331.46|2025-08-18 07:18:17|DELIVERED
aa1d40aefa09c5ed|4cf9b07b|996208541303|1|1787.85|123.45|2025-08-31 09:56:46|DELIVERED
0655d06646c3b564|f589efc5|998476104551|3|6396.02|207.92|2025-08-14 17:17:42|DELIVERED
ef634c12d8db7678|84094cc5|995103838344|2|8377.22|335.43|2025-08-21 11:12:04|RETURNED
5103f448b270d872|fe223889|991694796799|3|989.46|461.81|2025-08-06 02:51:26|DELIVERED
c64db533d651a5b6|411fd429|996867059326|3|5674.8|477.1|2025-08-23 23:27:17|DELIVERED
6bbbaa86742b3414|f2d2e47c|998401667545|3|4947.06|208.15|2025-08-11 22:16:21|DELIVERED
a0680ee02152cbb6|3b137328|999339203716|1|5541.93|151.4|2025-08-17 01:48:39|DELIVERED
ca912e9a8bfd007e|f9cb8f81|998486683698|3|7549.01|430.71|2025-08-27 13:04:57|DELIVERED
6b6e4b7d329c144f|aff51166|995628321511|3|4249.02|91.96|2025-08-18 22:06:07|DELIVERED
01705191a39d1789|293e046a|997608727426|2|5795.18|345.63|2025-08-15 23:15:31|DELIVERED
1a58a1b2dc06c55e|52e92bcd|994729585109|1|5440.51|488.0|2025-08-08 12:25:33|DELIVERED
1ad9ec68b7fbe389|23ffef92|996305700246|3|6642.76|34.56|2025-08-07 11:21:46|DELIVERED
3c937da7e09af9f2|93b17620|998325187577|3|6266.03|478.63|2025-08-08 20:13:21|DELIVERED
cbf53e191b43cfdc|f33f5141|992061201986|1|1554.45|209.87|2025-08-15 10:51:42|DELIVERED
f63c3d91cf6adec5|12092d90|995531980373|1|8508.39|376.18|2025-08-01 04:56:40|RETURNED
b9ea78f377672179|ea885cb1|999008867662|1|9314.12|18.11|2025-08-22 00:52:38|DELIVERED
7f37e2bbfc1b8feb|3b137328|996369158706|3|9202.88|104.22|2025-08-13 05:56:10|CANCELLED
c795e1017bb3aeed|4e1ed8e9|991742497923|1|7216.4|189.93|2025-08-03 15:08:37|DELIVERED
6605f670663e19f4|6e4da21f|996025151634|2|5202.46|427.28|2025-08-22 07:19:48|DELIVERED
e48b2e0d0db71194|6659da17|993100991861|3|5257.35|485.94|2025-08-22 06:00:53|DELIVERED
91066cfe4c19ba6b|55584187|996601085819|1|727.39|208.04|2025-08-07 22:49:58|DELIVERED
0c51b62dd219f0cc|41e8a366|997314589578|3|8022.89|134.07|2025-08-23 12:13:05|DELIVERED
03875374cfa3ab1f|30c1fe60|995667224025|2|7098.1|68.13|2025-08-15 17:22:08|DELIVERED
9301ce994b4cd08c|1a2554cc|998217975939|3|6147.69|62.23|2025-08-20 03:07:57|DELIVERED
d4c83ac981944e7c|0dab9b98|991401424732|1|8523.02|203.09|2025-08-01 13:27:29|DELIVERED
00aa16b48c9917c0|bdf8f1ff|997100049702|1|9994.53|442.2|2025-08-16 12:25:31|DELIVERED
4101da05e4d02589|8d0d9626|996765472962|1|6179.94|151.79|2025-08-21 19:47:48|DELIVERED
e505637c5b8ce861|fa9270f0|995226420268|2|7844.39|482.4|2025-08-31 06:40:37|DELIVERED
252c5ee1473f166a|04984b48|994491796318|1|6548.04|425.87|2025-08-26 11:16:07|DELIVERED
1743084a8e9b95b5|4922ca51|993982291171|1|1890.25|0.37|2025-08-05 15:29:33|DELIVERED
f359cb301417d9fe|fa14a53b|995005384474|1|7211.39|269.43|2025-08-26 00:17:56|DELIVERED
3871eb63f97d894c|2e991ce3|993786404981|3|3988.22|142.73|2025-08-12 05:50:21|DELIVERED
1e796937191ac2e7|89746c16|999080117740|2|1487.94|358.73|2025-08-22 18:49:19|DELIVERED
11bc4a11855c53e6|b109d0dd|996068827135|1|7711.24|439.02|2025-08-26 23:37:11|DELIVERED
0c64587d16b4b76d|a52c43c2|999708346263|3|9334.95|392.13|2025-08-08 03:27:46|RETURNED
227ae02a64fc45c9|a4096933|998298609066|2|4649.87|127.27|2025-08-19 19:54:22|DELIVERED
231fad942a9edd0f|5c1bdf25|996361541079|3|2770.65|18.59|2025-08-04 14:13:30|DELIVERED
f6c36c4050eac88b|ce5e4eba|992527033965|3|5035.39|423.81|2025-08-15 03:10:56|DELIVERED
6da30626114de98c|386e45cc|994245383291|2|1793.98|352.22|2025-08-28 17:28:46|DELIVERED
50b85436ceaf7632|53702f92|991959032713|1|6302.62|63.79|2025-08-31 18:57:59|DELIVERED
ebfefd216553fa88|b8fa9d1d|995266309800|2|7783.4|122.22|2025-08-24 13:03:56|DELIVERED
0692bcefc3867313|d7b42ee2|994183153444|1|7778.22|316.28|2025-08-18 14:03:45|DELIVERED
51a3e61829d5655c|fe223889|991249427996|3|9615.05|389.56|2025-08-27 23:22:52|DELIVERED
0ac0b3d8fce64747|a611c213|992761192062|1|7045.79|6.63|2025-08-16 23:32:45|CANCELLED
0b7aa314ef3b7aca|69f2078d|995439444884|3|2313.2|183.75|2025-08-06 04:04:09|DELIVERED
4c826be73a4f7a36|72b3295c|991420456437|2|4884.73|470.78|2025-08-06 05:27:25|DELIVERED
ed00d01bbe5822fb|c6007a1c|996309972585|2|7681.82|87.94|2025-08-07 19:09:59|DELIVERED
1147f78cebb7245a|f875fc18|992761617809|3|4037.65|437.49|2025-08-22 18:14:36|DELIVERED
e9b7c231f144935b|78e98e91|994662081096|2|7706.48|233.66|2025-08-15 00:24:32|DELIVERED
1dcd082a21dd9406|39c3367c|992270308570|3|4464.36|353.53|2025-08-17 11:17:25|DELIVERED
5f7865f0bb2b0141|ccfaa683|996976068843|3|2067.84|433.09|2025-08-20 12:20:32|RETURNED
6d9f9a8c5ebb102b|52e92bcd|995645975514|2|9013.81|224.94|2025-08-21 12:59:57|DELIVERED
8e8c79a63faeb27d|e46484c9|994474988246|1|1890.52|423.9|2025-08-28 19:58:53|DELIVERED
1621d9d23f003cc2|780508f7|996925428843|2|7853.26|7.05|2025-08-03 06:52:01|RETURNED
2e6daa4fe0d56f26|43ad33b6|994194197803|3|7957.5|499.52|2025-08-10 17:53:26|DELIVERED
cd81643648e6a125|2cd597de|998944271404|1|5903.88|364.47|2025-08-21 22:51:52|DELIVERED
b77a0275ef60416d|508d3a30|997943801552|2|3594.41|28.77|2025-08-12 12:47:41|RETURNED
4cc2c312e415bde5|de18a8b2|993152908795|3|8432.14|154.04|2025-08-02 22:05:05|DELIVERED
3a770c83da06268f|9b2a2bff|996351900293|1|1225.25|224.01|2025-08-22 11:32:38|DELIVERED
9543ffbf73e42c94|beb9ef54|997605636972|1|8105.45|260.87|2025-08-12 07:50:28|RETURNED
fa3aa3406bf5e93c|fff4b5d0|998101699388|2|6013.1|172.42|2025-08-08 00:55:34|DELIVERED
f79ac937a5c8c610|f9cb8f81|999146511840|2|8430.13|292.44|2025-08-17 09:08:47|DELIVERED
730524a87f857ea6|b522ac3c|996881140511|3|9767.37|142.98|2025-08-06 09:25:39|RETURNED
86ca2d8db7725956|72aaa6a8|999734535521|2|6526.07|323.07|2025-08-06 07:03:08|DELIVERED
8acfb1daaf0b4773|a9f8282a|998657612272|2|8318.77|264.92|2025-08-12 06:47:00|DELIVERED
